VIN (1-10),State,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,2020 Census Tract
JTDKARFP8H,WA,2017,TOYOTA,PRIUS PRIME,PHEV,False,25,53011041205
3FMTK3SU2P,WA,2023,FORD,MUSTANG MACH-E,BEV,False,0,53033032324
KNDCT3L18P,WA,2023,KIA,NIRO,BEV,False,0,53011041331
WDDVP9AB6E,WA,2014,MERCEDES-BENZ,B-CLASS,BEV,True,87,53067011822
7SAYGAEE1P,WA,2023,TESLA,MODEL Y,BEV,False,0,53033031800
1N4AZ1CP5K,WA,2019,NISSAN,LEAF,BEV,True,150,53033000500
KM8KMDAF7N,WA,2022,HYUNDAI,IONIQ 5,BEV,False,0,53033009701
3FMTK4SE3N,WA,2022,FORD,MUSTANG MACH-E,BEV,False,0,53033030102
KM8KRDAF0P,WA,2023,HYUNDAI,IONIQ 5,BEV,False,0,53033021904
3FA6P0WU7L,WA,2020,FORD,FUSION,PHEV,False,26,53033008500
1N4AZ1CV8N,WA,2022,NISSAN,LEAF,BEV,False,0,53061052010
5YJYGDEE8L,WA,2020,TESLA,MODEL Y,BEV,True,291,53033032225
5YJYGDEE7M,WA,2021,TESLA,MODEL Y,BEV,False,0,53033023806
KM8KNDAF2P,WA,2023,HYUNDAI,IONIQ 5,BEV,False,0,53033021903
7SAYGDEE5N,WA,2022,TESLA,MODEL Y,BEV,False,0,53033032318
KM8K33AG1L,WA,2020,HYUNDAI,KONA,BEV,True,258,53033025806
5YJ3E1EA9P,WA,2023,TESLA,MODEL 3,BEV,False,0,53035090700
5YJSA1E26J,WA,2018,TESLA,MODEL S,BEV,True,249,53033000102
5YJSA1E24F,WA,2015,TESLA,MODEL S,BEV,True,208,53033021500
KNDC3DLC8P,WA,2023,KIA,EV6,BEV,False,0,53033020800
5YJ3E1EA6L,WA,2020,TESLA,MODEL 3,BEV,True,266,53011040709
5YJ3E1EA0P,WA,2023,TESLA,MODEL 3,BEV,False,0,53033025101
1G1FX6S07P,WA,2023,CHEVROLET,BOLT EV,BEV,False,0,53061051916
1G1FX6S06P,WA,2023,CHEVROLET,BOLT EV,BEV,False,0,53011041208
WA1M2BFZ5P,WA,2023,AUDI,Q4,BEV,False,0,53033032221
3FA6P0PU4E,WA,2014,FORD,FUSION,PHEV,False,19,53033030203
5YJSA1E2XG,WA,2016,TESLA,MODEL S,BEV,True,210,53011040811
7SAYGDEF2N,WA,2022,TESLA,MODEL Y,BEV,False,0,53033029304
5YJYGDEEXL,WA,2020,TESLA,MODEL Y,BEV,True,291,53011040715
5UXTS1C01L,WA,2020,BMW,X3,PHEV,False,17,53033008300
5YJ3E1EB8P,WA,2023,TESLA,MODEL 3,BEV,False,0,53011041800
5YJ3E1EBXL,WA,2020,TESLA,MODEL 3,BEV,True,322,53033025007
7SAYGDEF1P,WA,2023,TESLA,MODEL Y,BEV,False,0,53033029102
JTDKARFPXJ,WA,2018,TOYOTA,PRIUS PRIME,PHEV,False,25,53033021300
5YJ3E1EC9N,WA,2022,TESLA,MODEL 3,BEV,False,0,53035091301
1N4AZ1BV4M,WA,2021,NISSAN,LEAF,BEV,False,0,53033031208
1G1FZ6S00K,WA,2019,CHEVROLET,BOLT EV,BEV,True,238,53033024701
7PDSGABA9P,WA,2023,RIVIAN,R1S,BEV,False,0,53033022203
WBY33AW06P,WA,2023,BMW,I4,BEV,False,0,53033022300
3FMTK4SX1P,WA,2023,FORD,MUSTANG MACH-E,BEV,False,0,53033021000
7SAXCBE55N,WA,2022,TESLA,MODEL X,BEV,False,0,53033023403
5YJSA1E44J,WA,2018,TESLA,MODEL S,BEV,True,249,53033023902
5YJXCBE28G,WA,2016,TESLA,MODEL X,BEV,True,200,53033025005
5YJ3E1ECXP,WA,2023,TESLA,MODEL 3,BEV,False,0,53033032402
3FMTK3SS2M,WA,2021,FORD,MUSTANG MACH-E,BEV,False,0,53033007503
1G1RC6S59G,WA,2016,CHEVROLET,VOLT,PHEV,True,53,53011040409
YV4ED3UB6N,WA,2022,VOLVO,XC40,BEV,False,0,53061051938
1N4AZ0CP2G,WA,2016,NISSAN,LEAF,BEV,True,84,53033023100
1N4AZ0CP7D,WA,2013,NISSAN,LEAF,BEV,True,75,53033021100
5YJ3E1EC2P,WA,2023,TESLA,MODEL 3,BEV,False,0,53033006900
JTDKARFP2H,WA,2017,TOYOTA,PRIUS PRIME,PHEV,False,25,53033010402
7SAYGAEE4N,WA,2022,TESLA,MODEL Y,BEV,False,0,53067012001
WBAJA9C56J,WA,2018,BMW,530E,PHEV,False,16,53033005902
5UXTA6C07P,WA,2023,BMW,X5,PHEV,True,30,53033028901
5YJ3E1EB9J,WA,2018,TESLA,MODEL 3,BEV,True,215,53033003500
7SAYGDEE3N,WA,2022,TESLA,MODEL Y,BEV,False,0,53035090902
KNDJX3AE6G,WA,2016,KIA,SOUL,BEV,True,93,53033021904
1G1FX6S0XH,WA,2017,CHEVROLET,BOLT EV,BEV,True,238,53033001202
5YJ3E1EB7P,WA,2023,TESLA,MODEL 3,BEV,False,0,53077002201
1FADP5CU4D,WA,2013,FORD,C-MAX,PHEV,False,19,53011041207
5YJRE1A32A,WA,2010,TESLA,ROADSTER,BEV,True,245,53033022300
5UXTA6C04N,WA,2022,BMW,X5,PHEV,True,30,53035080900
5YJSA1E22H,WA,2017,TESLA,MODEL S,BEV,True,210,53033022501
7PDSGABL0P,WA,2023,RIVIAN,R1S,BEV,False,0,53033006300
7SAXCDE56P,WA,2023,TESLA,MODEL X,BEV,False,0,53033032321
5YJ3E1EC6P,WA,2023,TESLA,MODEL 3,BEV,False,0,53033029602
5YJ3E1EA3P,WA,2023,TESLA,MODEL 3,BEV,False,0,53033029101
WBY1Z4C52F,WA,2015,BMW,I3,PHEV,True,72,53015000400
1FADP5CU3D,WA,2013,FORD,C-MAX,PHEV,False,19,53031950604
5YJYGDEE2L,WA,2020,TESLA,MODEL Y,BEV,True,291,53033000700
1G1FY6S04K,WA,2019,CHEVROLET,BOLT EV,BEV,True,238,53033008500
1G1FY6S03P,WA,2023,CHEVROLET,BOLT EUV,BEV,False,0,53033032319
1N4BZ1CV7N,WA,2022,NISSAN,LEAF,BEV,False,0,53035091100
7SAYGDEE4P,WA,2023,TESLA,MODEL Y,BEV,False,0,53061041814
7SAYGDEE2P,WA,2023,TESLA,MODEL Y,BEV,False,0,53033032321
7SAYGDEE9N,WA,2022,TESLA,MODEL Y,BEV,False,0,53061051916
4JGGM1CB2P,WA,2023,MERCEDES-BENZ,EQE-CLASS SUV,BEV,False,0,53033009300
5YJ3E1EB8M,WA,2021,TESLA,MODEL 3,BEV,False,0,53033025201
JTDKN3DP9C,WA,2012,TOYOTA,PRIUS PLUG-IN,PHEV,False,6,53033023601
WBY1Z4C5XF,WA,2015,BMW,I3,PHEV,True,72,53031950604
5YJ3E1EC5P,WA,2023,TESLA,MODEL 3,BEV,False,0,53061052007
YV4BK0DP8L,WA,2020,VOLVO,XC60,PHEV,False,19,53033022102
7SAYGAEEXN,WA,2022,TESLA,MODEL Y,BEV,False,0,53033023300
7SAYGDEE9P,WA,2023,TESLA,MODEL Y,BEV,False,0,53011040604
JTDKARFP4H,WA,2017,TOYOTA,PRIUS PRIME,PHEV,False,25,53033029602
1FTZR1078W,WA,1998,FORD,RANGER,BEV,True,58,53009002301
JA4T5UA96P,WA,2023,MITSUBISHI,OUTLANDER,PHEV,True,38,53033028200
1N4AZ0CP0E,WA,2014,NISSAN,LEAF,BEV,True,84,53033032211
1G1FZ6S08N,WA,2022,CHEVROLET,BOLT EV,BEV,False,0,53067012421
5YJYGDEE4M,WA,2021,TESLA,MODEL Y,BEV,False,0,53033022901
5YJSA1H17E,WA,2014,TESLA,MODEL S,BEV,True,208,53033024902
5YJ3E1EA8K,WA,2019,TESLA,MODEL 3,BEV,True,220,53033025006
1N4AZ0CP2E,WA,2014,NISSAN,LEAF,BEV,True,84,53033001400
KMHE54L27G,WA,2016,HYUNDAI,SONATA,PHEV,False,27,53011041325
7SAYGDEE7N,WA,2022,TESLA,MODEL Y,BEV,False,0,53033024901
1N4BZ1CV8M,WA,2021,NISSAN,LEAF,BEV,False,0,53011040304
1V2GNPE85P,WA,2023,VOLKSWAGEN,ID.4,BEV,False,0,53033025007
1G1FW6S05L,WA,2020,CHEVROLET,BOLT EV,BEV,True,259,53033009300
1N4AZ0CP2D,WA,2013,NISSAN,LEAF,BEV,True,75,53011041205
1G1FW6S02J,WA,2018,CHEVROLET,BOLT EV,BEV,True,238,53015001700
WB523CF08R,WA,2024,BMW,IX,BEV,False,0,53011042900
2C4RC1L70P,WA,2023,CHRYSLER,PACIFICA,PHEV,True,32,53033028200
WA1VABGE3M,WA,2021,AUDI,E-TRON,BEV,True,222,53033031707
7FCTGAAA0N,WA,2022,RIVIAN,R1T,BEV,False,0,53033009701
5YJYGDEE3M,WA,2021,TESLA,MODEL Y,BEV,False,0,53033024701
1FADP5EU7H,WA,2017,FORD,C-MAX,PHEV,False,20,53033008500
5UX43EU01R,WA,2024,BMW,X5,PHEV,True,39,53067010700
3FMTK2SU9P,WA,2023,FORD,MUSTANG MACH-E,BEV,False,0,53061052606
3FMTK3SU1N,WA,2022,FORD,MUSTANG MACH-E,BEV,False,0,53011040905
1N4AZ0CPXD,WA,2013,NISSAN,LEAF,BEV,True,75,53033022006
3FMTK3SU4M,WA,2021,FORD,MUSTANG MACH-E,BEV,False,0,53033032402
5YJSA1E24L,WA,2020,TESLA,MODEL S,BEV,True,330,53033032217
KM8K33AG2N,WA,2022,HYUNDAI,KONA ELECTRIC,BEV,False,0,53033001202
JTMEB3FV4M,WA,2021,TOYOTA,RAV4 PRIME,PHEV,True,42,53067011100
JTDKARFP9K,WA,2019,TOYOTA,PRIUS PRIME,PHEV,False,25,53067012422
1N4AZ0CP7F,WA,2015,NISSAN,LEAF,BEV,True,84,53011041325
5YJSA1E41J,WA,2018,TESLA,MODEL S,BEV,True,249,53033032323
WVGTMPE27N,WA,2022,VOLKSWAGEN,ID.4,BEV,False,0,53033022003
5YJ3E1EB6J,WA,2018,TESLA,MODEL 3,BEV,True,215,53033009900
LPSED3KA0N,WA,2022,POLESTAR,PS2,BEV,False,0,53033005100
2T3YL4DVXC,WA,2012,TOYOTA,RAV4,BEV,True,103,53033005803
5YJ3E1EB4J,WA,2018,TESLA,MODEL 3,BEV,True,215,53033006400
1G1FW6S03J,WA,2018,CHEVROLET,BOLT EV,BEV,True,238,53033001400
WBY1Z2C58F,WA,2015,BMW,I3,BEV,True,81,53033032318
1G1FW6S0XP,WA,2023,CHEVROLET,BOLT EV,BEV,False,0,53033008500
1G1RD6E43E,WA,2014,CHEVROLET,VOLT,PHEV,True,38,53033022804
5YJYGDEE6M,WA,2021,TESLA,MODEL Y,BEV,False,0,53033022604
YV4BR00L0M,WA,2021,VOLVO,XC90,PHEV,False,18,53033032217
1G1FY6S05K,WA,2019,CHEVROLET,BOLT EV,BEV,True,238,53035091800
1FMCU0EZXN,WA,2022,FORD,ESCAPE,PHEV,True,38,53077001702
5UXKT0C30H,WA,2017,BMW,X5,PHEV,False,14,53033010102
WBY43AW05P,WA,2023,BMW,I4,BEV,False,0,53033001600
1N4AZ1CP3K,WA,2019,NISSAN,LEAF,BEV,True,150,53033023500
7SAYGDEF8P,WA,2023,TESLA,MODEL Y,BEV,False,0,53033024901
3FA6P0PU3J,WA,2018,FORD,FUSION,PHEV,False,21,53033008500
JA4J2VA78N,WA,2022,MITSUBISHI,OUTLANDER,PHEV,False,24,53041970700
WMWXP3C08M,WA,2021,MINI,HARDTOP,BEV,True,110,53033022803
KM8S7DA2XP,WA,2023,HYUNDAI,SANTA FE,PHEV,True,30,53011040904
5YJ3E1EA4P,WA,2023,TESLA,MODEL 3,BEV,False,0,53033024704
5YJ3E1EB0K,WA,2019,TESLA,MODEL 3,BEV,True,220,53033006300
KNDJX3AEXJ,WA,2018,KIA,SOUL EV,BEV,True,111,53033022101
WVWKR7AUXK,WA,2019,VOLKSWAGEN,E-GOLF,BEV,True,125,53033029102
5YJSA1E27H,WA,2017,TESLA,MODEL S,BEV,True,210,53033032321
7PDSGABA4P,WA,2023,RIVIAN,R1S,BEV,False,0,53033032221
2C4RC1L78N,WA,2022,CHRYSLER,PACIFICA,PHEV,True,32,53033028200
5UX43EU03R,WA,2024,BMW,X5,PHEV,True,39,53033032207
LPSED3KAXN,WA,2022,POLESTAR,PS2,BEV,False,0,53035090400
1G1RC6S52K,WA,2019,CHEVROLET,VOLT,PHEV,True,53,53033022902
7SAYGDEF3P,WA,2023,TESLA,MODEL Y,BEV,False,0,53033024902
JTMAB3FV5M,WA,2021,TOYOTA,RAV4 PRIME,PHEV,True,42,53033031400
3FMTK3SU3M,WA,2021,FORD,MUSTANG MACH-E,BEV,False,0,53011040409
7FCTGAAA3N,WA,2022,RIVIAN,R1T,BEV,False,0,53033029405
5YJ3E1EA6K,WA,2019,TESLA,MODEL 3,BEV,True,220,53033009900
5YJ3E1EA8P,WA,2023,TESLA,MODEL 3,BEV,False,0,53033022005
7PDSGABL4N,WA,2022,RIVIAN,R1S,BEV,False,0,53033022702
YV4ED3UR3N,WA,2022,VOLVO,XC40,BEV,False,0,53011041331
KM8KRDAF9P,WA,2023,HYUNDAI,IONIQ 5,BEV,False,0,53011041208
KNDCT3L11P,WA,2023,KIA,NIRO,BEV,False,0,53033000700
5YJYGDEFXL,WA,2020,TESLA,MODEL Y,BEV,True,291,53033009900
1G1RD6E41F,WA,2015,CHEVROLET,VOLT,PHEV,True,38,53033029306
5YJSA1E11H,WA,2017,TESLA,MODEL S,BEV,True,210,53035092802
JF2GTDNC5K,WA,2019,SUBARU,CROSSTREK,PHEV,False,17,53033003301
7SAYGDEE1N,WA,2022,TESLA,MODEL Y,BEV,False,0,53033032010
KM8K53AG8L,WA,2020,HYUNDAI,KONA,BEV,True,258,53011040603
1N4AZ1BV2P,WA,2023,NISSAN,LEAF,BEV,False,0,53033006400
1N4BZ1DV8N,WA,2022,NISSAN,LEAF,BEV,False,0,53033001600
1V2DNPE81P,WA,2023,VOLKSWAGEN,ID.4,BEV,False,0,53011040907
3FMTK1SS0P,WA,2023,FORD,MUSTANG MACH-E,BEV,False,0,53033021300
KM8KMDAF5P,WA,2023,HYUNDAI,IONIQ 5,BEV,False,0,53033003100
KNDCR3L16P,WA,2023,KIA,NIRO,BEV,False,0,53061041906
5YJ3E1EAXN,WA,2022,TESLA,MODEL 3,BEV,False,0,53033024800
JN1AZ0CP0C,WA,2012,NISSAN,LEAF,BEV,True,73,53035090202
1G1RA6S54H,WA,2017,CHEVROLET,VOLT,PHEV,True,53,53011041335
1GYKPMRLXR,WA,2024,CADILLAC,LYRIQ,BEV,False,0,53015001601
1N4AZ1CP2K,WA,2019,NISSAN,LEAF,BEV,True,150,53033000700
5YJSA1E47J,WA,2018,TESLA,MODEL S,BEV,True,249,53033001500
KM8K33AG1K,WA,2019,HYUNDAI,KONA,BEV,True,258,53011041317
KNDCC3LD5J,WA,2018,KIA,NIRO,PHEV,False,26,53035090700
WVWPP7AU7F,WA,2015,VOLKSWAGEN,E-GOLF,BEV,True,83,53033005803
WVGJNPE26N,WA,2022,VOLKSWAGEN,ID.4,BEV,False,0,53033025601
WVWPR7AU4K,WA,2019,VOLKSWAGEN,E-GOLF,BEV,True,125,53033000500
7SAXCBE54P,WA,2023,TESLA,MODEL X,BEV,False,0,53033022006
5YJSA1H20E,WA,2014,TESLA,MODEL S,BEV,True,208,53033022805
1G1FZ6S00M,WA,2021,CHEVROLET,BOLT EV,BEV,False,0,53011041331
KMTGE4S1XP,WA,2023,GENESIS,G80,BEV,False,0,53033028200
5YJ3E1EB6N,WA,2022,TESLA,MODEL 3,BEV,False,0,53029971600
SADHD2S16K,WA,2019,JAGUAR,I-PACE,BEV,True,234,53033022701
5YJ3E1EA1L,WA,2020,TESLA,MODEL 3,BEV,True,266,53033029306
WVGUNPE27N,WA,2022,VOLKSWAGEN,ID.4,BEV,False,0,53035090501
1N4BZ0CP2H,WA,2017,NISSAN,LEAF,BEV,True,107,53033032323
7PDSGABL1N,WA,2022,RIVIAN,R1S,BEV,False,0,53033023000
JTMFB3FV0M,WA,2021,TOYOTA,RAV4 PRIME,PHEV,True,42,53033006800
5YJ3E1EB0J,WA,2018,TESLA,MODEL 3,BEV,True,215,53033022001
5YJSA1DP3C,WA,2012,TESLA,MODEL S,BEV,True,265,53033022501
5YJSA1E21K,WA,2019,TESLA,MODEL S,BEV,True,270,53033032320
1C4JJXR61M,WA,2021,JEEP,WRANGLER,PHEV,False,21,53033031604
5YJYGDEE2M,WA,2021,TESLA,MODEL Y,BEV,False,0,53033002000
1N4BZ1BV2N,WA,2022,NISSAN,LEAF,BEV,False,0,53009001100
5YJ3E1EA7N,WA,2022,TESLA,MODEL 3,BEV,False,0,53029971600
1C4JJXR66M,WA,2021,JEEP,WRANGLER,PHEV,False,21,53011040609
1V2FMPE87P,WA,2023,VOLKSWAGEN,ID.4,BEV,False,0,53061041901
WBY1Z4C58E,WA,2014,BMW,I3,PHEV,True,72,53035091100
JTMAB3FV0M,WA,2021,TOYOTA,RAV4 PRIME,PHEV,True,42,53033022401
JTMAB3FV3M,WA,2021,TOYOTA,RAV4 PRIME,PHEV,True,42,53033007201
5UX43EU02R,WA,2024,BMW,X5,PHEV,True,39,53033023701
WVGKMPE29M,WA,2021,VOLKSWAGEN,ID.4,BEV,False,0,53033022203
5UXKT0C36H,WA,2017,BMW,X5,PHEV,False,14,53033032323
5YJYGAEE7M,WA,2021,TESLA,MODEL Y,BEV,False,0,53033032207
1G1RC6S58H,WA,2017,CHEVROLET,VOLT,PHEV,True,53,53033020500
5YJ3E1EB2N,WA,2022,TESLA,MODEL 3,BEV,False,0,53033020500
JA4J24A57J,WA,2018,MITSUBISHI,OUTLANDER,PHEV,False,22,53067012532
1G1RD6E49D,WA,2013,CHEVROLET,VOLT,PHEV,True,38,53011040510
7SAYGAEE1N,WA,2022,TESLA,MODEL Y,BEV,False,0,53033021904
7SAYGDEF5N,WA,2022,TESLA,MODEL Y,BEV,False,0,53033024704
5YJ3E1EC7L,WA,2020,TESLA,MODEL 3,BEV,True,308,53033008600
7SAYGAEE8N,WA,2022,TESLA,MODEL Y,BEV,False,0,53033002000
5UXTA6C04M,WA,2021,BMW,X5,PHEV,True,30,53033022606
7SAYGAEE0P,WA,2023,TESLA,MODEL Y,BEV,False,0,53033032318
7SAXCBE60P,WA,2023,TESLA,MODEL X,BEV,False,0,53061052301
5YJYGDEE0M,WA,2021,TESLA,MODEL Y,BEV,False,0,53011040908
5YJYGAEE8M,WA,2021,TESLA,MODEL Y,BEV,False,0,53033024704
2C4RC1L72P,WA,2023,CHRYSLER,PACIFICA,PHEV,True,32,53011043000
5YJYGDEE8M,WA,2021,TESLA,MODEL Y,BEV,False,0,53061051938
JTDKARFP9J,WA,2018,TOYOTA,PRIUS PRIME,PHEV,False,25,53033021802
5YJ3E1EAXP,WA,2023,TESLA,MODEL 3,BEV,False,0,53033021904
1N4BZ1CPXK,WA,2019,NISSAN,LEAF,BEV,True,150,53031950400
SALWR2RY2L,WA,2020,LAND ROVER,RANGE ROVER SPORT,PHEV,False,19,53033032319
1G1FZ6S09L,WA,2020,CHEVROLET,BOLT EV,BEV,True,259,53067012211
1N4AZ1CV5M,WA,2021,NISSAN,LEAF,BEV,False,0,53033009702
JN1AZ0CP2C,WA,2012,NISSAN,LEAF,BEV,True,73,53033029001
5YJSA1E2XK,WA,2019,TESLA,MODEL S,BEV,True,270,53033021802
WA1BCBFZ7P,WA,2023,AUDI,Q4,BEV,False,0,53033003000
WBY33AW0XP,WA,2023,BMW,I4,BEV,False,0,53011041337
1G1FW6S01H,WA,2017,CHEVROLET,BOLT EV,BEV,True,238,53035092600
1N4BZ1CV1N,WA,2022,NISSAN,LEAF,BEV,False,0,53061051927
5YJYGDEE1M,WA,2021,TESLA,MODEL Y,BEV,False,0,53033026700
5YJXCBE28J,WA,2018,TESLA,MODEL X,BEV,True,238,53033024100
1N4BZ1CP2L,WA,2020,NISSAN,LEAF,BEV,True,215,53033001500
5YJ3E1EA9M,WA,2021,TESLA,MODEL 3,BEV,False,0,53033024200
SADHD2S19K,WA,2019,JAGUAR,I-PACE,BEV,True,234,53033025601
2C4RC1N71L,WA,2020,CHRYSLER,PACIFICA,PHEV,True,32,53033021904
JHMZC5F32J,WA,2018,HONDA,CLARITY,PHEV,True,47,53033023403
1FTBW1YK1N,WA,2022,FORD,TRANSIT,BEV,False,0,53033009400
7SAYGDEEXN,WA,2022,TESLA,MODEL Y,BEV,False,0,53033030102
1N4AZ0CP9E,WA,2014,NISSAN,LEAF,BEV,True,84,53033032211
2C4RC1L73P,WA,2023,CHRYSLER,PACIFICA,PHEV,True,32,53033028200
WP0AD2A74G,WA,2016,PORSCHE,PANAMERA,PHEV,False,15,53033032006
JA4T5UA93P,WA,2023,MITSUBISHI,OUTLANDER,PHEV,True,38,53033028200
WA1AAAGE6N,WA,2022,AUDI,E-TRON,BEV,False,0,53033024905
5YJYGDEE9L,WA,2020,TESLA,MODEL Y,BEV,True,291,53033007002
2C4RC1L77P,WA,2023,CHRYSLER,PACIFICA,PHEV,True,32,53033028200
1G1FX6S04H,WA,2017,CHEVROLET,BOLT EV,BEV,True,238,53033021000
5YJ3E1EB4L,WA,2020,TESLA,MODEL 3,BEV,True,322,53067010520
5YJ3E1EC8P,WA,2023,TESLA,MODEL 3,BEV,False,0,53011040905
3FMTK3SU9P,WA,2023,FORD,MUSTANG MACH-E,BEV,False,0,53033025006
5YJ3E1EB0L,WA,2020,TESLA,MODEL 3,BEV,True,322,53033022703
1N4AZ0CP5F,WA,2015,NISSAN,LEAF,BEV,True,84,53033029003
1FMCU0E19P,WA,2023,FORD,ESCAPE,PHEV,True,37,53035080900
5YJSA1E18G,WA,2016,TESLA,MODEL S,BEV,True,210,53033032216
5YJSA1CG6D,WA,2013,TESLA,MODEL S,BEV,True,208,53061052112
7SAYGDEE8N,WA,2022,TESLA,MODEL Y,BEV,False,0,53033032323
WBY1Z4C58G,WA,2016,BMW,I3,PHEV,True,72,53033020100
1G1FX6S00N,WA,2022,CHEVROLET,BOLT EV,BEV,False,0,53033001600
5UXTA6C07M,WA,2021,BMW,X5,PHEV,True,30,53033022902
1V2FMPE81P,WA,2023,VOLKSWAGEN,ID.4,BEV,False,0,53033000102
1C4JJXP67N,WA,2022,JEEP,WRANGLER,PHEV,False,21,53033023601
1G1FY6S01M,WA,2021,CHEVROLET,BOLT EV,BEV,False,0,53033023801
KM8KRDAF6P,WA,2023,HYUNDAI,IONIQ 5,BEV,False,0,53033024902
1N4AZ1CV0N,WA,2022,NISSAN,LEAF,BEV,False,0,53033004500
WA1LAAGE4P,WA,2023,AUDI,E-TRON,BEV,False,0,53033022402
KNDRMDLH5N,WA,2022,KIA,SORENTO,PHEV,True,32,53033032704
5YJ3E1EB3M,WA,2021,TESLA,MODEL 3,BEV,False,0,53033030101
1FTBW9CK2P,WA,2023,FORD,TRANSIT,BEV,False,0,53033029701
5YJSA1E20F,WA,2015,TESLA,MODEL S,BEV,True,208,53077002803
1G1RE6E4XE,WA,2014,CHEVROLET,VOLT,PHEV,True,38,53061051927
5YJXCDE21H,WA,2017,TESLA,MODEL X,BEV,True,200,53033024100
1G1RC6S55H,WA,2017,CHEVROLET,VOLT,PHEV,True,53,53061053505
JN1AZ0CP1C,WA,2012,NISSAN,LEAF,BEV,True,73,53031950400
KM8K33AG6P,WA,2023,HYUNDAI,KONA ELECTRIC,BEV,False,0,53033028200
5YJ3E1EA9N,WA,2022,TESLA,MODEL 3,BEV,False,0,53033032318
1FTVW1EV6P,WA,2023,FORD,F-150,BEV,False,0,53035091600
KNDJX3AE2G,WA,2016,KIA,SOUL,BEV,True,93,53033022402
5YJ3E1EB1P,WA,2023,TESLA,MODEL 3,BEV,False,0,53033032217
KNDC4DLC6N,WA,2022,KIA,EV6,BEV,False,0,53033004500
5YJ3E1EB5M,WA,2021,TESLA,MODEL 3,BEV,False,0,53033022603
JHMZC5F33K,WA,2019,HONDA,CLARITY,PHEV,True,47,53011040510
5YJXCBE2XJ,WA,2018,TESLA,MODEL X,BEV,True,238,53033006200
1FT6W1EV5N,WA,2022,FORD,F-150,BEV,False,0,53033021904
KM8S7DA23P,WA,2023,HYUNDAI,SANTA FE,PHEV,True,30,53033021400
1FADP5CU1D,WA,2013,FORD,C-MAX,PHEV,False,19,53033000402
7SAYGDEF0N,WA,2022,TESLA,MODEL Y,BEV,False,0,53061051931
JTJAAAAB8P,WA,2023,LEXUS,RZ 450E,BEV,False,0,53033029306
1G1FY6S00K,WA,2019,CHEVROLET,BOLT EV,BEV,True,238,53033008500
1N4AZ0CP4D,WA,2013,NISSAN,LEAF,BEV,True,75,53077940006
5YJ3E1EAXK,WA,2019,TESLA,MODEL 3,BEV,True,220,53033023403
1G1RC6S53J,WA,2018,CHEVROLET,VOLT,PHEV,True,53,53033020500
5YJ3E1EA1P,WA,2023,TESLA,MODEL 3,BEV,False,0,53033004703
1C4JJXP68M,WA,2021,JEEP,WRANGLER,PHEV,False,25,53033024200
JTJAAAAB5P,WA,2023,LEXUS,RZ 450E,BEV,False,0,53033025703
KNDCR3LF2P,WA,2023,KIA,NIRO,PHEV,True,33,53033009801
JM3KKEHA3R,WA,2024,MAZDA,CX-90,PHEV,False,26,53033006300
5YJ3E1EC9L,WA,2020,TESLA,MODEL 3,BEV,True,308,53035091002
KM8KRDAFXP,WA,2023,HYUNDAI,IONIQ 5,BEV,False,0,53033028403
1G1FW6S00J,WA,2018,CHEVROLET,BOLT EV,BEV,True,238,53011040203
5YJ3E1EA4M,WA,2021,TESLA,MODEL 3,BEV,False,0,53033010002
5YJ3E1EA9J,WA,2018,TESLA,MODEL 3,BEV,True,215,53061052203
WAUEJBFW9N,WA,2022,AUDI,E-TRON GT,BEV,False,0,53035090700
JTDKARFP1J,WA,2018,TOYOTA,PRIUS PRIME,PHEV,False,25,53033012100
JTDKN3DP1E,WA,2014,TOYOTA,PRIUS PLUG-IN,PHEV,False,6,53061051804
5UXTA6C04P,WA,2023,BMW,X5,PHEV,True,30,53033022603
1N4AZ1CP1J,WA,2018,NISSAN,LEAF,BEV,True,151,53033008700
2C4RC1H72K,WA,2019,CHRYSLER,PACIFICA,PHEV,True,32,53033008500
WP0AE2A75J,WA,2018,PORSCHE,PANAMERA,PHEV,False,16,53033023701
3FA6P0SU2E,WA,2014,FORD,FUSION,PHEV,False,19,53011040102
1FADP3R4XG,WA,2016,FORD,FOCUS,BEV,True,76,53033022005
3FA6P0SU6K,WA,2019,FORD,FUSION,PHEV,False,26,53033030314
7SAXCBE65N,WA,2022,TESLA,MODEL X,BEV,False,0,53033029305
1G1RA6S5XJ,WA,2018,CHEVROLET,VOLT,PHEV,True,53,53033027100
KM8K33AGXP,WA,2023,HYUNDAI,KONA ELECTRIC,BEV,False,0,53033028200
KNDCC3LG0L,WA,2020,KIA,NIRO,BEV,True,239,53033005401
1N4BZ1BP9L,WA,2020,NISSAN,LEAF,BEV,False,0,53033006200
5YJSA1E22F,WA,2015,TESLA,MODEL S,BEV,True,208,53035091302
3FA6P0PU7G,WA,2016,FORD,FUSION,PHEV,False,19,53011040713
1N4AZ1CP9J,WA,2018,NISSAN,LEAF,BEV,True,151,53061051803
1N4BZ0CP5H,WA,2017,NISSAN,LEAF,BEV,True,107,53067012225
1G1FZ6S01N,WA,2022,CHEVROLET,BOLT EV,BEV,False,0,53033027800
5YJXCAE23J,WA,2018,TESLA,MODEL X,BEV,True,238,53033002800
KM8KNDAF1P,WA,2023,HYUNDAI,IONIQ 5,BEV,False,0,53067012532
